entry_id,author_id,author_year,entry_date,title,content,mood,mood_score,weather,is_private,word_count,created_at,updated_at
84,4,1980,2024-07-24,Voluptatum ipsum delectus.,"Ipsam eaque doloremque. Rerum vitae reprehenderit nostrum dolores sit. Totam optio nesciunt odit eius sint.
Dolor recusandae saepe odit nam facilis dolor atque.
Adipisci ut perferendis excepturi perspiciatis ratione. Voluptates molestias sunt suscipit.
Laudantium impedit dolore mollitia iste totam. Aperiam aliquid omnis quisquam harum facere odit at. Inventore magnam dolorem repudiandae. Aliquam molestiae dignissimos.
Cumque deleniti nisi a nostrum molestiae dolorum. Repudiandae suscipit nobis quas perferendis ratione. Repellat soluta asperiores vel dolorum laudantium.
Id cumque earum tempora reprehenderit nesciunt sequi quae. Eius maxime iste beatae velit aut enim.
Quod modi odit laboriosam odit. Deleniti earum culpa quibusdam ad. Temporibus magnam delectus earum.
Aperiam natus aliquid incidunt tempore voluptatem ipsum. Inventore culpa provident distinctio at autem. Aliquam possimus nobis ad.",매우나쁨,6,맑음,False,321,2025-04-23 16:53:53.391735,2025-05-21 08:26:43.237144
224,38,1992,2025-04-21,Tempora dolor itaque labore nemo.,"Harum aspernatur voluptatibus vel fugiat odit minima. Repellat eum nesciunt doloribus.
Iste sapiente praesentium recusandae tempore consequatur officia eveniet. Adipisci commodi laudantium cumque quam voluptas. Assumenda nobis corrupti aspernatur. Ipsam praesentium tempore non tenetur adipisci rerum cupiditate.
Deleniti vero quibusdam occaecati doloribus. Amet molestias deleniti laboriosam atque.
Odio error omnis recusandae. Earum illo alias ab.
Laborum quam voluptatibus esse vel. Odio cum neque fugiat tempore ea corporis similique. Consequuntur incidunt impedit porro pariatur saepe mollitia quisquam. Nemo porro tempore nisi mollitia officia.
Dolorem quos repudiandae hic. Deleniti ipsa temporibus corporis. Amet fuga molestias voluptates consectetur voluptates.
Ad libero occaecati tempore cum. Iusto voluptas dolore assumenda.
Assumenda necessitatibus voluptas. Fuga dolore nisi porro. Aut unde soluta quo sequi ut odio.",매우나쁨,2,바람,True,1959,2024-11-30 07:40:51.768835,2025-02-09 22:08:08.233427
229,10,1992,2024-07-23,Eius minima quia.,"Soluta velit perspiciatis voluptates itaque. Aut temporibus temporibus repellendus. Incidunt ut quaerat reiciendis adipisci repellat.
Tempora iste esse dolor. Quisquam tempore nisi molestias veritatis sit.
Deserunt ipsa magnam molestiae quasi iste. Blanditiis qui laudantium a.
Odio quis esse pariatur magni dolorum. Id eius iure. Non quaerat non. Odio dignissimos quidem sapiente nisi necessitatibus modi a.
Iusto expedita exercitationem vel libero ad tenetur. Minima repudiandae mollitia distinctio.
Enim amet laboriosam eius vitae saepe. Enim nam soluta corporis aut. Vitae dolorem molestias assumenda.
Dolores consequatur quidem mollitia. Aspernatur facilis suscipit dicta a laborum sunt. Praesentium velit quidem rem accusantium.
Dolore distinctio sed odio omnis enim. A provident nam quam pariatur. Reiciendis natus ad voluptate quisquam maxime dolores commodi.
Voluptatibus repudiandae qui nulla. Quasi quasi laboriosam enim. Assumenda vitae aperiam aliquid soluta ex.",매우좋음,9,맑음,True,237,2024-10-15 00:33:37.157400,2025-02-26 07:39:57.467687
90,26,1988,2024-12-28,Necessitatibus earum recusandae fugiat.,"Dolore exercitationem iste deserunt. Animi consectetur commodi molestiae similique corrupti blanditiis amet. Odio amet mollitia sint.
Sequi assumenda fuga voluptate. Eum doloremque ut quo pariatur dolore.
Mollitia nulla nihil iure libero excepturi unde. Blanditiis sit error.
Sint quasi commodi. Iure quasi hic reiciendis rem sed. Iusto doloribus pariatur veritatis facere.
Reiciendis veniam et perferendis rerum aliquam molestiae. Ut quod tempora rerum in natus quis. Molestiae sunt odio eveniet ut beatae porro. Dignissimos accusamus rerum nihil sint vel exercitationem.
Nam suscipit ea mollitia laborum dolore explicabo. Doloremque voluptatibus laudantium. Quas illo eos.
Dolorem culpa ea earum. Enim fugiat libero totam esse. Fugit quasi voluptates quas cupiditate voluptatem doloribus.
Placeat quas nesciunt deleniti consectetur quam explicabo nemo. Ratione expedita fugiat blanditiis natus aut ipsam.",나쁨,5,맑음,False,1715,2025-05-18 12:07:10.054314,2025-04-27 00:36:02.699167
9,17,1986,2024-09-05,Exercitationem ipsa rerum perspiciatis.,"Officia laborum quo veritatis consequuntur cumque fugiat saepe. Nam ipsa voluptate vero esse eaque harum animi. Earum odio amet.
Nobis tempora quidem minima repudiandae. Voluptatum id dolorum. Et molestias eveniet earum recusandae velit optio dicta.
Sequi dolore cum accusantium aperiam laudantium.
Dolorem asperiores adipisci eveniet dolor praesentium. Eos nemo libero harum accusamus quos voluptatum autem.
Eaque maiores tempora est facere. Dicta asperiores quas vero ab cum.
Consequuntur sequi maxime quasi reprehenderit. Tenetur ipsum quos error consequuntur enim. Nihil aliquam vitae sint eligendi.
Laborum repudiandae cumque occaecati nobis vero. Repellendus possimus quasi.
Est illum reprehenderit. Quis maxime praesentium voluptatem ab. Unde eveniet quidem adipisci velit minima.
Impedit in et aspernatur temporibus. Eaque doloremque nihil adipisci veniam.
Maxime omnis explicabo occaecati labore. Similique optio incidunt nostrum vero odio rem.",나쁨,4,비,False,1053,2025-03-29 14:29:19.753875,2025-04-22 01:29:02.180873
14,17,1987,2024-12-27,Expedita alias beatae magni natus odit.,"Quidem fuga debitis saepe. Illum quaerat mollitia quasi.
Asperiores repellat natus iure rerum. Quibusdam ea illum ipsam officiis consequatur fugiat.
Commodi officia illum. Pariatur enim fugit corporis excepturi aspernatur. Repudiandae eum aspernatur nostrum.
Nulla eveniet pariatur reprehenderit quod voluptas sed. Reiciendis similique necessitatibus iste facilis nihil blanditiis.
Delectus perspiciatis tempora explicabo atque esse amet. Dolor unde reprehenderit architecto aliquam. Nam blanditiis possimus molestias optio a perspiciatis.
Maiores officiis ad qui veniam.
Excepturi corrupti dolor maiores. Quis unde dolorem ipsa consequuntur quae. Error ducimus a ipsum doloribus iusto voluptatem.
Quo voluptas reiciendis et assumenda saepe dolore. Quia quae rerum optio magnam possimus eos.
Ab consequatur natus architecto assumenda. Odio id labore numquam maxime quos tempore. Occaecati fuga dolores est odit ipsum.",나쁨,1,눈,True,224,2024-09-23 11:10:12.552343,2025-02-28 16:02:10.434175
60,8,1989,2025-01-23,Molestiae nemo modi quisquam.,"Voluptas aperiam totam optio facere dolorem doloremque. Doloremque minima animi ipsa animi itaque doloremque.
Nihil quidem debitis cum sapiente ducimus odit. Quidem rem quasi aliquam. Quibusdam ex ex deserunt earum.
Omnis est iure sequi nemo dolorum. Tempore recusandae recusandae cumque.
Nam error omnis eligendi nam laborum. Earum veritatis commodi reiciendis.
Iure quasi eius. Ex esse ullam veritatis. Voluptas repudiandae libero corporis modi consectetur.
Itaque deleniti cumque similique beatae ipsam fuga cum. In asperiores tempore esse id delectus perferendis. Enim error dolores.
Voluptatem saepe quaerat. Et accusamus unde labore tempora hic sit.
Tempora debitis quia recusandae. Tempore culpa iusto quidem non libero.
Enim quod nemo et velit iusto placeat voluptatem. Culpa corrupti laudantium est atque voluptatem natus. Nulla necessitatibus quia dolores.
Deleniti consectetur mollitia reiciendis aliquam autem quisquam.",좋음,10,흐림,True,1908,2024-08-09 06:06:46.445976,2025-01-08 07:47:53.365570
216,36,2002,2024-12-05,Cum est eveniet.,"Cum quidem quae exercitationem distinctio vel. Nihil eius rerum alias impedit debitis. Error ipsa voluptas eius provident.
Amet nesciunt doloremque sequi ipsa aperiam voluptatibus.
Eaque quae cupiditate. Ea velit magni ut labore totam aperiam. Asperiores rerum quo hic veritatis natus dolores enim.
Eum beatae cupiditate harum praesentium sed ad. Molestiae quidem cum deleniti nobis. Quod quaerat harum autem. Laudantium quisquam inventore sint voluptas.
Reiciendis asperiores excepturi nemo aut atque dicta. Molestiae repellendus tenetur maiores porro sunt. Veritatis aliquid reprehenderit quia.
Officiis incidunt quae. Accusamus excepturi sequi nisi autem nemo vitae.
Veritatis aut numquam vero doloremque vitae est. Culpa laudantium occaecati sapiente.
Magnam eveniet tenetur itaque libero debitis ut vero. Ad quia placeat totam aspernatur.
Quis corrupti voluptatum. Fugiat totam culpa.
Quibusdam consequatur quo velit. Est deserunt earum quo consectetur reiciendis.",매우나쁨,1,바람,True,1622,2025-05-21 09:10:28.221652,2025-03-27 15:05:15.138578
132,2,1989,2025-03-24,Esse nam saepe.,"Iste ea eum delectus perferendis nam et recusandae. Doloribus dolores dolores neque optio.
Doloribus possimus tempore soluta accusamus impedit officia velit. Incidunt possimus placeat repellat vel.
Libero placeat saepe. Error repudiandae illo dolores. Veritatis ratione provident incidunt aliquid.
Quo aliquid tenetur in maiores dolorem laborum. Dignissimos animi ex nobis asperiores ipsam libero. Reprehenderit distinctio eius voluptate.
Cum ducimus eius nobis numquam corrupti eius. Rerum deserunt eligendi quasi. Perspiciatis officia magnam eum eos molestiae quo.
Nobis et optio assumenda cupiditate. At laborum soluta.
Recusandae alias quisquam nisi voluptates nam. Nobis laudantium provident tempore animi quam. Cum expedita fugiat blanditiis.
Nihil adipisci quidem vitae vero veritatis facere amet. Occaecati repellat labore explicabo eligendi. Ab nihil deserunt qui dolorum ea ducimus quisquam.
Et quam unde blanditiis temporibus harum quidem. Eum cupiditate deserunt alias praesentium.",나쁨,2,맑음,True,1636,2024-11-16 04:04:15.112932,2025-05-15 07:54:04.284334
18,40,1982,2024-12-20,Sed rem dolor iure.,"Magnam sint nam rerum eius repellendus voluptas. Possimus quidem magnam eum eum.
Dolore aliquid quidem ullam quisquam reprehenderit recusandae. Exercitationem quod eos consequatur. Possimus libero veniam blanditiis fugiat quo.
Iusto ad facere illo nemo explicabo. Veniam adipisci velit voluptatem repellendus.
Doloremque voluptas hic veritatis neque excepturi dicta. Ipsum voluptas labore eos accusantium cupiditate. Beatae earum amet atque error officia.
Impedit consequatur culpa. Cumque unde inventore nihil ullam minima consequuntur.
Vel sed veniam atque cumque. Ad dolores doloremque nulla in illum.
Dolores at corporis. Iure error asperiores.
Minima voluptate dolorem unde esse veniam repudiandae. Provident illo officia ad. Enim mollitia ea.
Facilis perferendis dolorum nisi corrupti. Voluptatum corrupti eum tempora quod. Accusamus in autem dicta expedita.
Inventore possimus eum sequi ab. Laborum eum cumque provident quis repudiandae natus molestias.",매우나쁨,6,비,False,460,2024-08-18 09:53:32.457512,2025-03-10 13:46:52.121124
167,13,1994,2024-06-16,Asperiores maxime placeat optio maiores.,"Aperiam suscipit officia magni. Tempore soluta atque delectus. Sed nesciunt vero est.
Sapiente corrupti commodi quas dolore. Ipsum debitis alias odio sunt.
Dolorem dolores provident iste natus voluptatibus nemo distinctio.
Eaque quisquam fuga doloribus quisquam distinctio. Repellat non inventore impedit aliquid nisi. Magni voluptates consequatur rerum rem incidunt. Beatae esse reiciendis quia nihil incidunt tempore.
Voluptas eius soluta quas architecto voluptatibus. Debitis quod qui non reiciendis non.
Temporibus autem reiciendis ut culpa. Facilis enim delectus suscipit eveniet aperiam.
Odio explicabo officia. Nam blanditiis fuga id magnam. Vitae ipsam non.
Aspernatur velit nostrum provident blanditiis. Dolore optio optio exercitationem neque.
Omnis magnam dignissimos nihil ratione nemo porro. Autem amet minus iusto distinctio voluptatem cupiditate eligendi.
Commodi est quasi neque impedit soluta facere. Deserunt vitae rerum amet architecto earum. Nisi sint est ipsa.",나쁨,1,비,True,969,2024-12-17 22:48:04.321060,2025-05-12 17:38:03.040258
73,40,1983,2025-01-11,Deleniti quibusdam eum nam numquam assumenda.,"Ad inventore tempore ad ullam. Praesentium quas repellat officiis.
Nemo est labore vitae. Vel itaque quos ut dolorum sunt. Odio tempore fugit laboriosam.
Nostrum quo quae voluptates pariatur facere quas incidunt. Dolorum vitae aut enim consequatur quia officia.
Aut velit unde. Veniam odit consectetur.
Nostrum fuga commodi itaque. At hic quia illum harum. Magni iure sapiente illo ipsam laudantium perspiciatis culpa.
Dolorum officiis ex porro itaque. Rem quod hic sit sed quos excepturi.
Adipisci doloribus reprehenderit magnam ratione. Expedita neque id ab. Ea accusantium non veritatis.
Deleniti accusamus reiciendis rerum nam molestiae vitae. Consequuntur eligendi magni asperiores quisquam possimus. Autem itaque vitae explicabo illo accusantium culpa provident.
Facere nemo vel iste accusamus quae. Quidem soluta non. Molestiae culpa error natus. Similique sequi reprehenderit quos.
Quidem provident harum exercitationem similique quia placeat. Quia at eveniet culpa accusamus fuga est ex.",좋음,3,눈,True,1901,2024-09-24 11:40:26.381932,2025-04-11 10:28:58.618149
221,32,1988,2025-01-03,Laboriosam minus eaque.,"Aliquam repellat voluptates deleniti omnis. Voluptatum assumenda pariatur repellat suscipit corporis esse eum. Perferendis eum adipisci error dolorum cumque reiciendis.
Reprehenderit incidunt earum sint. Ex odio quam rem.
Iure eligendi repudiandae accusantium mollitia placeat. Nobis molestias recusandae praesentium eos commodi soluta iste. Nobis facilis cum officiis minima.
Ullam in adipisci eum. Architecto inventore laudantium est odit. Omnis tempora culpa corrupti. Porro id aspernatur iure nostrum.
Unde rem libero aperiam nobis quo. Ipsam eaque veniam.
Molestiae quod pariatur repudiandae corrupti in impedit. Corrupti rem fugit quibusdam atque. Aliquid earum quaerat minima rerum.
Iste et ab illo sapiente alias consectetur. Eum quae eius.
Veritatis sint dolor soluta incidunt nam. Doloremque laudantium culpa commodi nihil. Recusandae amet impedit repellat provident porro.
Magni molestias a nisi natus blanditiis voluptatum. Modi ducimus alias ut error voluptatibus dolor.",보통,10,눈,False,257,2024-11-11 12:51:26.881158,2025-02-28 23:26:16.483038
135,10,1983,2025-03-29,Inventore eos delectus aliquid nesciunt.,"Perferendis cumque sunt. Nobis doloremque repellat inventore accusamus. Occaecati qui eos ducimus tempore repellendus.
Sint rerum nemo autem quam eum. Temporibus natus pariatur modi voluptas facere. Temporibus accusantium distinctio mollitia perferendis. Necessitatibus recusandae mollitia cupiditate amet dolore voluptatum.
Nisi voluptates tempora aut cumque quia officiis. Eum a nobis aliquam accusamus voluptas qui asperiores.
Occaecati quo iste. Fugiat ipsa ut numquam ipsum fugiat vero incidunt.
Vero animi adipisci itaque soluta atque. Dolore explicabo veritatis dicta laboriosam excepturi debitis. Voluptas debitis natus perferendis assumenda laborum.
Iste doloremque libero repellat. Impedit fugit ea. Quam porro fugiat quo earum quod sed.
Quae cum impedit totam. Sed ipsa quo voluptatibus cupiditate iste nisi.
Voluptatem repellat delectus maxime occaecati voluptates. Distinctio voluptates tenetur dolores.",나쁨,1,맑음,True,574,2024-09-02 12:58:11.318702,2024-12-31 20:49:46.177724
205,38,1980,2024-08-04,Aspernatur repellendus occaecati.,"Veniam aut laudantium. Repellat voluptatum vitae maxime placeat. Voluptate fugit molestias laboriosam alias.
Inventore corporis necessitatibus distinctio facere.
Eveniet fugiat numquam nesciunt distinctio. Vel blanditiis earum aliquam.
Sapiente illum vel ullam iure itaque. Earum est quae deleniti magnam adipisci accusamus explicabo. Ullam minus magnam quisquam et quod atque. Totam at consequuntur ipsam a labore quos.
Quas earum laudantium modi. Nostrum quis natus a molestiae quaerat distinctio quia. Enim voluptatum optio asperiores molestiae quod in.
Fugit dolor suscipit provident. Harum tenetur animi minima laudantium facilis veritatis deserunt. Perferendis quam aut nulla corrupti suscipit ratione.
Illum odio nihil sequi. Numquam numquam occaecati deserunt porro accusantium earum.
Nihil veniam voluptas beatae iure sapiente laboriosam. Ipsam delectus facere nulla nostrum expedita.
Nemo corrupti doloribus ex dolor dolore rem mollitia.",좋음,3,눈,False,967,2025-04-27 21:27:28.305208,2025-02-13 19:24:12.366281
231,18,1999,2024-09-29,Nostrum quidem sit.,"Modi sint quidem delectus optio explicabo. Modi unde nam dicta aspernatur.
Ad molestiae deleniti.
Hic similique praesentium alias magni voluptates officiis vitae. Dolore vel occaecati recusandae.
Inventore atque rem molestias. Facilis voluptas nam commodi similique nisi animi. Beatae quam dignissimos perferendis ullam asperiores dolore ullam.
Eaque aliquam omnis facere omnis explicabo. Quam assumenda odio similique non sunt.
Beatae ex ea excepturi. Vero excepturi recusandae molestiae reiciendis. Autem ratione ducimus consequuntur.
Voluptatem dolor quis quis. Natus tempora natus quibusdam numquam dolores. Amet suscipit necessitatibus quasi sit.
Voluptatum illo rem mollitia. Sint nemo dolorem atque.
Officiis reprehenderit illo inventore. Rerum quidem illo modi qui. Quos libero suscipit laboriosam rerum.
Ipsam fugiat earum fuga quasi optio. Quas hic repellat. Exercitationem dolore voluptatem nobis modi.",매우나쁨,10,흐림,True,1731,2025-03-07 08:39:09.843698,2025-05-21 15:32:33.844442
64,32,1990,2024-07-13,Aliquid suscipit dicta necessitatibus.,"Quos fuga distinctio harum. Earum iusto quos unde reprehenderit.
Temporibus saepe optio voluptatem culpa expedita maxime. Dolores ratione quae ullam veritatis officiis.
Perferendis ex ipsam eligendi repudiandae sint vel. Nulla fugiat vel vero facilis.
Totam aliquam accusantium nostrum est doloremque. Optio maiores saepe beatae numquam accusantium.
Iste excepturi mollitia hic animi dolore. Ut ab est maiores nobis. Aspernatur doloremque necessitatibus ut. Itaque in officiis vero nam magni.
Molestias amet mollitia esse cumque. Dolore labore magni architecto eius nisi ut.
Temporibus laboriosam velit dolores dolorum ipsam. Nemo maiores ipsam unde esse atque. Ipsum rerum laborum qui neque iste deserunt.
Itaque iure tempora hic dolores reiciendis nam. Distinctio voluptas nobis rem ducimus repellat.
Libero ex reiciendis rem cupiditate. Officia libero libero voluptates amet porro.
Totam beatae ex doloremque quam.",매우나쁨,3,눈,True,1171,2025-01-24 15:44:38.433039,2025-02-23 12:12:34.665905
