detail_id,project_id,description,start_date,end_date,category,reward_info,risk_info,delivery_date,thumbnail_url
70,70,"At distinctio praesentium odit. Nesciunt et doloremque incidunt consequuntur.
Quo velit explicabo nulla id recusandae dolorem doloremque. Nostrum vero vel explicabo numquam doloremque fugit et.
Molestiae ullam accusamus cupiditate optio. Quo nesciunt similique soluta necessitatibus eveniet ipsam consequatur.
Laudantium a molestias necessitatibus ducimus blanditiis. Optio in eum quasi adipisci explicabo itaque.",2025-05-01,2025-08-02,기술,"Aperiam facere incidunt porro. Ipsam possimus dolor cumque vero.
Veritatis tempore repellat nemo ullam.
Perferendis nulla dolorum praesentium. Sint fugit architecto tempore ex rerum suscipit.",Consequatur dolorem illum ut ex facilis ad. Doloribus libero ratione hic.,2025-11-24,https://img.example.com/thumb_70.jpg
38,38,"Quo architecto explicabo quasi voluptatem quidem consequatur. Facilis tempore nam laborum nobis.
Voluptates hic necessitatibus voluptate optio dicta. Recusandae veniam veniam architecto repudiandae aspernatur. Vero unde similique repellendus nisi aut.
Quibusdam inventore provident corporis velit atque. Unde earum consequuntur corrupti. Accusamus at fuga esse maiores eveniet. Voluptates recusandae voluptatum architecto non.",2025-03-11,2025-07-20,기타,Dolores eum explicabo quas vel doloribus. Culpa nobis possimus dolore ab dolorum modi. Veniam non eaque magnam. Voluptatem in a eos tempore similique porro.,Ut laboriosam modi. Officiis corrupti accusantium ducimus.,2025-08-06,https://img.example.com/thumb_38.jpg
30,30,"Nulla earum nihil sequi. Nam vero laudantium harum labore ea. Ducimus similique quaerat facere suscipit ut beatae voluptatem.
Consequatur sint aspernatur. Deleniti numquam possimus nihil harum. Laborum repudiandae consequatur accusantium fugit.
Porro vero placeat quod. Nulla delectus minima recusandae consectetur aut.
Consequuntur quibusdam fuga quam. Distinctio ratione fuga. Dicta odit nemo.
Sit alias fugiat vero. Suscipit ipsum eius perferendis nam ipsum.",2025-03-03,2025-08-15,게임,"Dolorem veniam exercitationem error. Soluta officiis earum est porro sint.
Animi doloribus velit expedita veritatis debitis. Dicta aliquid excepturi facilis excepturi dolorum eum.",Nam nesciunt officiis voluptas necessitatibus veniam. Blanditiis tempora distinctio doloribus magnam ipsa. Ipsa labore natus veniam voluptas.,2026-01-18,https://img.example.com/thumb_30.jpg
2,2,"Eius accusantium eum cum ab natus. Doloremque veniam excepturi dignissimos dignissimos natus. Porro culpa accusantium facilis itaque quo enim dolore.
Porro maiores soluta laudantium eveniet possimus quaerat. Numquam corrupti velit excepturi perspiciatis voluptate dolorum.
Rem facere officiis minus error maxime cumque. Numquam temporibus repudiandae voluptates exercitationem. Fugiat consequatur quis nam.
Odio laborum soluta placeat aspernatur magni. Odio facilis maxime laboriosam.",2025-04-13,2025-06-06,게임,Omnis nesciunt odit repudiandae et. Consequuntur earum itaque voluptatibus quas aliquid.,"Quae pariatur error commodi. Culpa cum quisquam aperiam corporis quod expedita accusantium.
Possimus neque assumenda aut. Ipsum nam neque. Nostrum tempora quaerat.",2025-09-09,https://img.example.com/thumb_2.jpg
53,53,"Corrupti aperiam hic assumenda. Pariatur accusantium atque sit.
Labore perferendis exercitationem asperiores. Odio sapiente labore. Nemo fuga ipsum pariatur.
Fuga aliquid expedita quidem libero.
Et ipsa vel architecto.
Sapiente neque doloremque asperiores magnam ullam. Corrupti ipsum accusantium quas occaecati non. A nihil est rem vero consequatur.
In consectetur consequatur temporibus. Soluta doloribus deleniti.
Commodi non pariatur harum. Eveniet natus fuga culpa. Praesentium est esse velit.",2025-03-16,2025-08-14,기타,"Ea atque tenetur. Consequatur reprehenderit at at aperiam. Magni repudiandae ratione nisi.
Nisi expedita temporibus reiciendis.",Voluptatum magnam facere harum est accusantium quam quibusdam. Minus a earum sint minus. Officia reprehenderit quos velit rerum beatae.,2025-11-16,https://img.example.com/thumb_53.jpg
22,22,"Sed reiciendis officia quo eveniet vitae perspiciatis animi. Temporibus nihil ea saepe ea.
Quasi quo rem esse illo quasi voluptatibus. Minima accusamus a praesentium. Qui omnis tenetur ea officia vitae minus.
Quo ducimus temporibus voluptas totam eos error illum. Nesciunt beatae consequuntur eligendi numquam asperiores.",2025-05-02,2025-08-14,기술,Eius nesciunt numquam inventore tempore sed officia. Quae enim nihil ullam modi explicabo quos illum.,"Nisi eos eum corrupti soluta est. Cupiditate sapiente fugit necessitatibus earum.
Quas ratione facere. Eveniet magnam consequuntur nostrum.",2026-04-29,https://img.example.com/thumb_22.jpg
3,3,"Voluptates numquam minima mollitia magnam.
Voluptatum deleniti ipsa iure placeat repudiandae pariatur. Nisi sapiente ullam est nisi culpa.
Ab tempore architecto deleniti culpa. Aut dolor reprehenderit deleniti labore ipsa. Nisi officia iste sequi aliquid. Laboriosam commodi quam.
Atque placeat recusandae at tempore placeat.
Fugiat nulla magnam adipisci. Qui saepe libero accusantium distinctio eveniet. Numquam magni sunt.",2025-03-25,2025-06-06,패션,Fugiat facilis sed ut deleniti officia. Consequatur aspernatur quae nostrum corporis. Eaque quam amet impedit eos error.,Quia ut natus dolorem. Dignissimos harum inventore culpa dicta laudantium distinctio. Quasi molestiae blanditiis omnis exercitationem dolores.,2025-09-22,https://img.example.com/thumb_3.jpg
24,24,"Beatae magni maxime pariatur nemo at veritatis.
Vitae impedit autem nulla consequatur. Pariatur placeat vero qui. Magnam distinctio quae quos blanditiis.
Ab alias doloremque nobis sit laudantium unde. Autem dolores laborum minima magnam tempore explicabo.
Quae non excepturi in repudiandae temporibus. Veritatis nam natus perspiciatis ratione. Facere repellendus ex praesentium autem.
Hic libero odio laborum quis consectetur vitae. Quisquam sunt quo exercitationem maxime consequatur saepe.",2025-04-21,2025-07-23,기술,Nostrum nihil error aut error. Ullam cum voluptatum.,"Placeat id officia quia ipsam et facere odit. Soluta delectus enim placeat.
Quasi sunt corrupti consequuntur. Quo laudantium deleniti eveniet eos illo provident.",2026-01-18,https://img.example.com/thumb_24.jpg
75,75,"Pariatur commodi sed quam culpa corrupti omnis. Molestiae dolores iure iure cupiditate architecto magnam aut. Non molestiae alias nihil.
Recusandae tempore ipsam quam tempora. Sequi labore placeat dolores eius tempora animi. Repellat sapiente illo provident.
Omnis ratione voluptatum quaerat quas minima. Consectetur impedit voluptatum eos.
Vitae officiis illo. Distinctio harum ipsum illo temporibus deleniti.
Quisquam minima voluptatibus numquam tempora. Alias tenetur laborum mollitia.",2025-05-15,2025-07-21,기타,"Nemo quis occaecati saepe. Expedita nulla non tenetur alias autem.
Blanditiis consectetur dolorem tenetur est quasi eius. Voluptas consequatur explicabo quam natus repudiandae minus cumque.","Explicabo repellat quae incidunt. Suscipit aspernatur esse harum assumenda.
Harum ea officiis quidem eligendi itaque reprehenderit facere. Hic quos officia vero expedita perspiciatis ducimus.",2026-05-31,https://img.example.com/thumb_75.jpg
21,21,"Magnam quo velit ut repudiandae aliquam.
Quibusdam maxime ullam quae. Cupiditate dignissimos commodi nesciunt. Incidunt reiciendis quasi deserunt.
Fugit laudantium quasi quod. Dicta rem iure ducimus velit reiciendis qui. Neque distinctio quisquam provident suscipit quia iusto.
Dignissimos enim perspiciatis quasi facilis. Ducimus recusandae recusandae amet doloribus.
Quod blanditiis minima quod aliquid possimus. Molestiae nulla hic eaque in voluptas itaque quam.",2025-03-22,2025-06-28,패션,Mollitia exercitationem temporibus iure exercitationem recusandae aperiam eaque. Numquam nulla autem quis autem sunt tempora.,"Ea harum dolore omnis dignissimos. Assumenda quam aut velit aliquid praesentium. A ipsam dolor asperiores eum alias.
Autem quasi accusantium. Itaque voluptates doloribus voluptate nam ut.",2025-09-06,https://img.example.com/thumb_21.jpg
61,61,"Saepe dolorum accusamus mollitia ut dolore deleniti. Temporibus unde cum alias dolore autem earum.
Deserunt dolorum iste optio assumenda. Molestiae cupiditate veritatis nihil.
Cupiditate ut corporis mollitia iusto. Distinctio rerum ipsam neque hic. Repellat dolores optio tempora ex possimus ipsum.
Quod exercitationem illum vel sed. Quas suscipit unde assumenda ratione. Dicta dolor dignissimos nesciunt eligendi.
Rerum omnis reprehenderit molestias voluptate.",2025-04-18,2025-06-02,예술,"Sequi ad id assumenda quia.
Adipisci sed alias iusto. Vero accusantium aliquam odio alias voluptatum rerum.","Doloribus illum inventore blanditiis officia. Fuga quae eos sunt. Vitae saepe vel odio.
Beatae ullam libero ea sed odit dolorem. Officia nemo nesciunt aperiam eum ad natus. Soluta culpa nemo aliquam.",2026-01-21,https://img.example.com/thumb_61.jpg
72,72,"Maxime quas eaque dolor laboriosam provident. Deserunt vel harum saepe quae labore. Laboriosam repellat optio aut perspiciatis nihil.
Ipsum totam sint. Dolorum aliquam delectus fugit totam possimus distinctio.
Accusantium nobis voluptate asperiores. Sed voluptas omnis adipisci culpa voluptate.
Aut voluptatibus assumenda repellat. Ullam similique debitis facilis ex. Veniam quibusdam sit ut officiis perspiciatis.",2025-03-17,2025-08-01,기타,Perferendis hic quae placeat nobis laudantium. Tempora aliquam accusantium debitis aliquam maiores. Error ex odit officiis in.,Architecto debitis hic voluptatum aperiam. Reiciendis aliquam dicta nemo quaerat excepturi.,2026-05-22,https://img.example.com/thumb_72.jpg
15,15,"Unde corrupti fuga necessitatibus similique soluta et. Asperiores laborum modi beatae adipisci facilis.
Deserunt porro ullam tenetur deserunt natus nesciunt ex.
Occaecati mollitia ea culpa nobis officiis eaque. Nesciunt recusandae provident suscipit. Aspernatur incidunt doloribus recusandae pariatur dolor commodi officiis.
Eum voluptatum ut quaerat unde. Iusto ipsam nihil sequi. Nemo consequuntur illum eveniet.",2025-04-15,2025-08-05,푸드,Suscipit voluptatum rem numquam commodi consequatur. In mollitia maiores rem.,"Eaque fugit dicta aperiam. Optio tenetur fugit voluptas voluptates fuga dolor.
Similique fugiat voluptatem suscipit. Voluptas ipsum possimus quod. Quam cum qui laudantium nihil.",2025-09-16,https://img.example.com/thumb_15.jpg
52,52,"Libero alias veniam. Accusantium harum quod neque debitis saepe molestias.
Beatae temporibus voluptatum quae delectus numquam modi voluptate. Minus modi ipsum numquam natus molestiae animi. Recusandae consequatur velit est tempore aliquid officiis atque.
Quos optio amet atque dolorum explicabo.
Omnis ullam veniam hic eius saepe. Enim vitae quam explicabo. Est itaque iusto ducimus. Debitis iste dolores ab eligendi eius ab eveniet.",2025-03-28,2025-08-29,푸드,"Illum iste perferendis laborum ex.
Velit eligendi aliquam labore reiciendis. At fugiat animi quo. Quisquam ducimus pariatur quisquam.",Iste est cum id non aperiam. Ab molestiae quaerat quasi magni perferendis suscipit. Laudantium iure optio.,2025-12-21,https://img.example.com/thumb_52.jpg
