entry_id,author_id,author_year,entry_date,title,content,mood,mood_score,weather,is_private,word_count,created_at,updated_at
201,3,2004,2025-05-31,Nobis velit et dolore.,"Qui doloribus amet officiis.
Non autem vitae facere. Eveniet possimus magni distinctio quidem eum.
Quae quod alias occaecati eius quam voluptas. Sunt repellendus laudantium nobis temporibus dicta.
Accusantium ea debitis est ab alias sapiente soluta.
Maiores fugiat vel eos. Asperiores blanditiis accusantium. Est nostrum non iste adipisci dolorum.
Amet nam quaerat deserunt eius. Consectetur vitae magni cum quo nostrum blanditiis dolorum. Ex repellat ex veritatis.
Necessitatibus error voluptate sint distinctio officia suscipit. Nulla dolor dolor atque mollitia eum deleniti. Amet maiores delectus rem. Debitis molestias esse.
Alias sint delectus iste illo. Fugiat doloribus ducimus. Illo id repellat enim in perferendis aut in.
Expedita rerum quae aliquid. Deserunt inventore ducimus itaque laborum. Minima sapiente debitis rem numquam ea porro.
Odio sint nesciunt voluptatum minima libero velit occaecati.
Enim odit nobis. Iste laborum expedita quia architecto totam.",매우나쁨,1,눈,False,1793,2024-10-07 17:12:50.585871,2025-05-31 06:35:51.630651
217,9,1980,2024-12-24,Blanditiis tenetur aperiam.,"Laborum deleniti cumque ab rerum non. Animi atque sed.
Corporis laborum labore placeat qui impedit. Omnis consectetur expedita harum.
Voluptate praesentium iste soluta saepe. Ducimus ducimus quisquam doloribus est.
Amet officia porro odit aperiam voluptatum ullam maiores. Suscipit quod iusto distinctio quod saepe magni nulla. Sed necessitatibus officia quidem repudiandae.
Beatae illo veritatis perferendis molestias. Voluptas saepe pariatur eius assumenda.
Ea nemo incidunt dolorum.
Tempore tenetur sit aperiam libero sequi rem consequuntur. Itaque sint dolorem facere quo labore.
Enim quis facere reiciendis in ullam ipsum ipsa. Expedita architecto pariatur cumque reiciendis natus veniam.
Quod officia sunt porro.
Ipsam optio unde tenetur nostrum consequatur. Doloribus amet laudantium laboriosam.
Labore vero mollitia architecto. Non totam laborum natus. Nesciunt autem illum.
Doloremque eveniet modi quasi nostrum. Est quisquam atque iste repudiandae quidem.",매우나쁨,6,맑음,True,1927,2024-12-07 07:28:32.569851,2025-05-24 13:11:19.532180
237,16,1996,2024-07-11,Minus earum repellat.,"Accusamus accusamus consectetur repellendus enim quae. Voluptates quasi minus sit veritatis.
Occaecati vitae aliquam similique officia facere et.
Vel corporis magni voluptatem eveniet ratione. Nostrum maxime alias facere nulla dicta.
Dolore quas minus similique. Consequuntur soluta corporis dignissimos ea nobis assumenda.
Consectetur corporis error temporibus numquam quisquam. Sapiente libero aliquid esse reprehenderit. Possimus deserunt iure ex officiis. Voluptates necessitatibus doloribus aut odit dignissimos dolores nesciunt.
Tempore iste incidunt laboriosam error exercitationem nihil atque. Doloribus eligendi corporis.
Aliquid quis harum est saepe architecto necessitatibus impedit. Facilis nam et perferendis ab a minus enim. Soluta dolore architecto maxime iusto porro.
Sit omnis magni unde.
Fugiat autem unde eius nam fugiat. Nostrum voluptatum ratione dignissimos quidem alias. Praesentium distinctio quaerat occaecati eius voluptatibus quos.",매우나쁨,8,눈,True,1986,2025-01-02 22:19:22.948732,2025-05-17 09:43:13.182345
241,20,1984,2025-05-12,Officia aperiam debitis ab inventore aut.,"Odio excepturi quia vero voluptates voluptates repellat quia. Ex fuga itaque cum.
Illo aliquid cupiditate occaecati nisi fuga. Vero atque fugiat fugiat dolore sit. Eligendi unde error accusamus quae accusantium dolores accusamus.
Necessitatibus aliquam et accusantium quasi. Quis ad culpa nostrum.
Magnam quidem quae neque asperiores alias veritatis. Assumenda facere animi similique alias possimus animi. Illo repellendus eveniet suscipit magnam dolore repellendus. Delectus quod neque quod magnam maiores quae.
Odio fugit laudantium. Porro cumque quod. Architecto reprehenderit veritatis fugit labore impedit exercitationem.
Doloremque unde fugit amet quam hic adipisci. Fugit eveniet nisi pariatur eum nisi consequatur. Ullam est nesciunt mollitia dicta deleniti. Totam saepe nemo doloremque illum dicta.
Ex reprehenderit quaerat pariatur. Veniam architecto facilis beatae.
Vero perferendis quod quo temporibus. Vel error impedit aperiam.",매우나쁨,6,흐림,True,330,2025-03-26 11:25:56.478854,2025-05-12 01:45:57.172038
68,9,1996,2024-07-23,Aliquid debitis quia ut error.,"Deleniti atque facilis dicta.
Velit tenetur occaecati impedit dolore rem fugiat. Incidunt corporis sint voluptatem. Facilis ratione impedit temporibus tempore veritatis animi.
Ipsum distinctio culpa quia.
Quidem odio omnis eum. Quisquam repellat rem asperiores eius perferendis.
Error blanditiis debitis fugiat. Aperiam ex voluptatum fuga quos. Distinctio totam fugit eaque odio exercitationem.
Iure accusamus sunt dolorum repudiandae. Dolore fuga eum repudiandae. Deleniti similique modi perspiciatis reprehenderit.
Repellendus deserunt accusamus. Ipsam doloribus repellendus maiores nam reprehenderit illo eaque. Id ratione quas voluptatibus.
Nostrum odit architecto. Magni repellendus error quo pariatur. Hic excepturi vero provident eum et rem voluptas.
Ex qui dicta.
Dicta quaerat distinctio eligendi. Ex temporibus magnam molestias laboriosam. Veritatis magnam debitis eaque.",나쁨,10,흐림,True,1806,2024-12-11 03:07:49.946240,2025-05-09 13:13:21.660303
225,8,1991,2024-08-05,Nam nihil ut cum deleniti.,"Doloribus minima nemo perspiciatis culpa. Magnam enim tenetur repellat vel voluptates. Alias nam incidunt.
Placeat dignissimos aperiam commodi aspernatur. Excepturi alias ipsam blanditiis assumenda dicta quos fugit.
Optio minima optio odio iure. Fuga dolorum iste natus nesciunt molestiae.
Aperiam quaerat tenetur quos aliquid minus voluptatem. Eligendi beatae quibusdam aliquam.
Facere repudiandae excepturi non. Incidunt dolore tenetur pariatur. Itaque voluptates modi.
Deserunt iusto odio corrupti quasi harum. Laudantium optio consequuntur reiciendis. Saepe atque maxime laboriosam corporis dolorem.
Veniam eaque nulla harum impedit aliquam. Unde repellendus similique inventore dignissimos quae.
Aspernatur quidem ducimus laudantium perferendis. Quidem sit aut. Dolorum dicta alias odit.
Ab nihil culpa nostrum architecto occaecati minus.
Nemo cum odio adipisci veniam corrupti ratione facilis. Inventore porro fugiat laudantium. Pariatur dolor nisi laborum ex maiores.",매우나쁨,6,비,False,860,2024-10-17 13:39:04.605093,2024-12-02 02:56:22.436974
195,3,1998,2025-05-16,Nobis voluptas a nisi aliquam eos.,"Exercitationem eum necessitatibus exercitationem ex ipsam consequatur. Excepturi et quia minus animi ex. Quasi cum reprehenderit beatae.
Quo doloribus recusandae fugiat ipsa. Sed minus facere temporibus quas aliquam quam ad.
Quis laborum eligendi voluptatum tenetur. Odio architecto in porro sunt.
Doloribus vitae libero nulla ea mollitia consectetur.
Explicabo officiis cupiditate reprehenderit. Earum beatae explicabo nesciunt quis natus eaque beatae. Accusantium laboriosam placeat natus maxime asperiores.
Quis veniam sunt id sapiente aliquid ipsa nobis. Odit modi harum nostrum.
Commodi libero facilis repellat perspiciatis ea facere alias. Accusamus voluptatum commodi. Vel velit necessitatibus doloremque omnis eius.
Esse minus illo doloribus mollitia asperiores. Fugiat non placeat quisquam earum fugit.
Culpa quam veniam. Corporis asperiores ut laudantium. At unde reiciendis.
Sunt ratione ratione quos aut. Non debitis repellendus amet dolorem.
Molestias tempore omnis dolore dolorum.",매우나쁨,3,맑음,True,1528,2025-01-06 07:04:54.040886,2025-05-12 10:27:01.244593
16,14,1988,2024-11-27,Quod aperiam fugit.,"Odit laboriosam alias vitae. Nisi quidem esse dolores doloribus rerum. Minima temporibus tenetur sapiente voluptatem nulla qui.
Quae cumque libero qui. Atque eius nisi nemo. Aliquam illo inventore reprehenderit ea eveniet. Iure veniam rem fuga.
Ex quos culpa. Iste voluptatibus dolorum reiciendis dicta labore consectetur.
Ut aperiam saepe exercitationem aspernatur magnam odio. Nulla perspiciatis eligendi quis.
Sint dignissimos sint maxime deserunt. Natus in praesentium provident. Consequuntur iusto similique.
Molestias odit facere laboriosam. Veniam dolores omnis quis.
Repudiandae praesentium laudantium culpa. Repellendus molestiae facilis eos alias. Eaque recusandae fugiat in id animi.
Saepe qui dolorum aspernatur. Nostrum ipsum amet ullam. Nulla cupiditate a minus provident distinctio.
Vitae eius ratione praesentium ipsa iure. Velit facere repellat debitis qui vitae hic. Commodi delectus neque temporibus veritatis ipsum ea. Facere deleniti sint hic nostrum repellendus nam.",매우좋음,6,맑음,False,415,2024-10-18 00:01:14.453547,2025-06-01 04:45:53.331814
178,29,2002,2024-07-08,Occaecati ipsa dolorum dolorem quia.,"Nisi voluptate fugiat neque iste quod deleniti. Iusto quasi esse at. Perspiciatis quod eveniet.
Magni numquam debitis ipsam pariatur suscipit minima. Modi commodi aliquid eius beatae ut laboriosam id.
Eaque inventore dolor molestias tenetur aperiam necessitatibus unde. Odit nemo doloribus ut ratione.
Unde fugiat rerum. Amet sit nam fugiat facere ab nemo. Consectetur dolor dolores. Veniam reprehenderit similique officiis esse ipsam ullam.
Error tempore quidem fugit quo doloremque. Fugiat earum fugiat alias quae. Culpa doloremque id accusantium possimus vitae magnam.
Commodi minima perferendis facere tenetur aspernatur minus nulla. Aliquam nobis voluptatibus nam nisi voluptates numquam.
Recusandae corporis odit nihil aliquam rem deserunt vero. Dolorem non dolor cumque. Fugit dolorum quos occaecati expedita.
Beatae nemo officiis voluptatem.
Veritatis pariatur sit corrupti deleniti. Hic at ullam ipsam. Dignissimos illum consequatur corrupti officiis amet laudantium.",매우나쁨,4,비,True,319,2025-04-03 15:22:56.201253,2025-05-12 08:56:27.996721
25,39,1983,2024-11-04,Et explicabo nemo repudiandae dolore aliquid.,"Perferendis deserunt enim magnam. Minus aliquid omnis sunt. Dolore architecto magnam adipisci architecto expedita.
Neque ratione modi. Sint quo repellendus expedita totam consequuntur.
Animi odio alias quam sed laborum ex. Quod odio aperiam quia sequi animi cumque voluptatem. Fugiat est eligendi eum repellat. Unde in accusamus animi velit aut.
Ipsa sed iure. Non autem autem odio quam commodi. Aspernatur libero dolorem optio.
Voluptatibus nemo blanditiis doloremque aperiam quae quae. Sed quod tempora mollitia vel iste. Non cumque exercitationem ex.
Illo est tempore dolores modi reprehenderit excepturi. Placeat ad ipsum consequuntur iure necessitatibus recusandae. Quo sint nesciunt quo explicabo.
Pariatur consectetur culpa enim ratione. Incidunt tempore esse ad vitae velit et. Illo impedit dolor eaque maiores repellat architecto.
Libero in occaecati. Eius minima ut amet eligendi. Consectetur non occaecati eveniet.
Consectetur amet repellat ullam maiores esse molestias consectetur.",좋음,9,눈,True,747,2025-04-26 12:50:16.045821,2024-12-26 11:21:55.949226
248,7,1985,2024-06-13,Numquam nemo eveniet consectetur.,"Omnis cumque nulla enim temporibus impedit nulla. Dignissimos omnis voluptatibus quasi maxime fugiat tempore.
Eveniet quo quos. Eius doloribus asperiores maxime.
Veritatis sit tempore provident facilis ipsam ullam. Consectetur provident hic consectetur facilis consequuntur. Inventore blanditiis dolore ipsam iusto dolorum. Ea assumenda hic ab eius porro et.
Vero officia libero tempora veritatis voluptatibus perspiciatis. Est sequi illo nostrum. Sequi ipsum itaque delectus occaecati.
In quibusdam nostrum atque facere iste. Totam saepe ad sapiente.
Id velit accusantium architecto. Sit iure dolorum repellat corrupti.
Porro mollitia saepe quaerat illo. Ab totam expedita itaque eius eos.
Consequatur quibusdam neque. Porro distinctio eligendi illo veritatis facilis vitae natus. Iusto vitae doloribus beatae. Perferendis consequatur fugit ad quibusdam.
Veniam sed aliquid deserunt. Voluptates voluptatum magnam suscipit in. Exercitationem porro nemo quod.",나쁨,6,맑음,False,1387,2024-08-13 06:37:55.273264,2024-12-15 08:14:56.402134
20,11,1987,2024-11-24,In amet alias.,"Sed explicabo explicabo sed beatae laboriosam adipisci amet.
Quia quasi ab repellendus. Quam iure temporibus a corporis.
Necessitatibus eligendi occaecati. Debitis eligendi sint dignissimos vero eos iure. Sequi voluptatem tenetur.
Rerum nobis nam omnis. Ratione molestias omnis necessitatibus odit fugiat facilis. Asperiores itaque explicabo magni.
Aspernatur expedita magni rem. Exercitationem excepturi nulla adipisci quas.
A nulla ipsa delectus dignissimos doloribus sequi eveniet. Omnis cupiditate vel sequi sit quis.
Quidem aspernatur corrupti nulla excepturi magni possimus. Et adipisci corrupti quos beatae recusandae velit. Minus ad laudantium ipsum nihil. At minus architecto occaecati dolor consectetur.
Aut eum ab quasi perspiciatis blanditiis saepe. Corrupti vel animi quaerat amet architecto iure.
Aspernatur voluptatibus ullam iusto eos sint. Alias voluptatum eos neque nostrum.
Facilis ratione unde vero aut. Dolore distinctio ea dignissimos dolore. Porro sapiente fugit dolore.",보통,1,바람,True,1819,2025-02-11 07:57:45.405362,2025-03-29 18:03:42.424139
115,28,1990,2024-06-27,Amet sunt laboriosam aliquam explicabo.,"Eum corporis vel placeat esse iusto esse nobis. Alias ullam assumenda porro quae. Eum rerum illo temporibus quaerat.
Temporibus ut nulla omnis voluptatibus assumenda deserunt. Nulla iste earum ipsa odio fugit. Maxime a quo nam.
Cupiditate hic odit praesentium. Consequatur voluptates consequuntur aperiam fugit accusamus earum. Quae ipsam nobis cum nostrum. Ipsa molestiae expedita suscipit alias neque.
Reiciendis amet officiis deserunt totam. Est minus voluptatem reiciendis sed quas nobis. Rerum ipsum eligendi hic.
Neque esse cupiditate repellendus porro veritatis.
Ut corrupti consequuntur. Minus at placeat totam sunt. Quia explicabo libero impedit deleniti tempore maxime dolore.
Voluptatem voluptatum molestiae enim eos. Rerum cumque accusamus deleniti unde blanditiis ratione. Ratione nesciunt dolor excepturi voluptates.",매우좋음,10,바람,True,248,2025-02-13 21:21:41.102790,2025-03-10 20:50:15.273244
69,23,1987,2024-12-13,Quo inventore perferendis quae inventore.,"Excepturi ipsum occaecati. Repellendus quos ad ducimus expedita reprehenderit numquam.
Eaque facere iure est esse. Omnis rerum labore quo cumque.
Voluptas pariatur molestiae sunt rem maiores. Eveniet voluptas repellendus non harum. Praesentium laboriosam molestias est ratione.
Ab nisi beatae. Ad similique similique quia.
Eaque atque labore tenetur. Molestiae repudiandae quia iure omnis.
Rerum minus minima accusamus sapiente. Dolor blanditiis dolorem nihil est laudantium. Occaecati quia aspernatur vel ducimus sequi magni.
Ea itaque beatae reprehenderit. Excepturi iure voluptatum.
Aspernatur porro repellat voluptates adipisci adipisci. Possimus odit quia ullam tempora corporis qui.
Consequatur architecto quis aliquam a commodi laborum.
Debitis nulla necessitatibus corporis in. Odio neque odio nemo quas aut. Eaque tempora quaerat magnam sit facere consequuntur. Debitis rem officiis aliquam maxime.
Voluptates dignissimos nostrum nesciunt vero velit. Pariatur reiciendis omnis delectus est.",나쁨,9,맑음,True,1681,2024-10-23 18:55:47.796922,2025-02-08 09:37:08.927481
177,25,2002,2025-04-10,Assumenda adipisci impedit laborum harum.,"Autem adipisci mollitia sed deleniti hic. Provident ex tempore impedit ex aperiam. Praesentium corrupti doloremque cumque laudantium.
Quaerat quasi id molestiae nihil ullam labore cumque. Doloremque recusandae sapiente quas minus rerum consectetur.
Praesentium exercitationem mollitia rem dicta. Assumenda in perspiciatis reprehenderit perferendis ratione saepe repudiandae. Incidunt suscipit aut repellat dolore.
Vitae possimus nulla veniam ex esse. Aperiam possimus iure. Deserunt cupiditate incidunt quidem voluptate. Porro iusto similique nesciunt soluta quibusdam qui.
At consectetur ratione et hic. Pariatur asperiores totam a.
Hic pariatur dolores similique saepe quibusdam debitis. Nemo numquam provident excepturi in totam alias.
Voluptatem magnam distinctio ea aperiam rerum. Aliquam hic eaque quia. Facilis commodi libero aliquid enim quae porro.
Minima consectetur quidem enim accusantium rerum quia. Quasi aut expedita sit incidunt consectetur cupiditate eius.",보통,4,눈,False,823,2025-05-29 00:31:12.220031,2025-04-20 00:55:54.054220
46,9,1983,2025-04-18,Ipsum aliquam pariatur suscipit corrupti.,"Dignissimos eos optio eveniet numquam esse atque. Et suscipit omnis illum.
Ad excepturi dicta delectus optio voluptatum et. Rem iste aut dicta doloribus cumque. Magnam nesciunt ab repellendus eligendi saepe cupiditate.
Inventore dicta voluptate quae. Ea corporis quisquam neque rem laudantium quisquam. Iusto voluptas quia officia deleniti fugiat.
Voluptatem ut sunt voluptatem sint animi. Quisquam suscipit consectetur ea reiciendis ullam atque.
Ad rerum nesciunt alias eum. Deleniti sed quidem ducimus. Consequatur nobis minus ab minus veritatis quae.
Voluptatem officiis reprehenderit quis magni perferendis fugit. Ipsa dicta tempora deserunt corrupti.
Assumenda consequuntur blanditiis laudantium minus. Ad esse unde aliquid ipsum. Aut sit neque ut nam.
Autem quo molestias voluptatem modi consequatur. Fuga earum nemo.
Eveniet adipisci tempore doloribus illo ipsa architecto.",나쁨,3,바람,False,849,2024-11-25 21:47:38.021539,2025-05-28 00:54:09.500512
