price_id,livestock_mkt,record_date,product_type,grade,part,price_per_kg,supply_volume,demand_level,season,disease_outbreak,currency_rate,predicted_price,accuracy_score
516,15,2024-08-21,소고기,2등급,등심,17364,761,낮음,봄,False,1396.06,34272,0.866
442,17,2024-09-09,오리고기,2등급,앞다리,8076,2732,높음,여름,False,1175.12,27356,0.767
276,19,2023-08-12,닭고기,1등급,등심,13130,2285,낮음,겨울,False,1156.09,22232,0.717
365,40,2024-04-22,오리고기,2등급,뒷다리,21348,3974,낮음,봄,False,1161.99,30688,0.819
30,47,2024-06-11,오리고기,2등급,목살,9052,1595,보통,여름,False,1269.5,27273,0.848
507,35,2025-04-20,돼지고기,특등급,안심,18448,4251,보통,겨울,False,1116.37,18077,0.794
571,10,2024-10-29,오리고기,등외급,등심,9331,4771,보통,봄,False,1138.08,21460,0.777
25,35,2024-11-17,오리고기,2등급,삼겹살,33701,1958,보통,가을,False,1344.56,20074,0.75
183,17,2023-12-05,양고기,등외급,뒷다리,13884,3781,낮음,봄,False,1187.4,20425,0.904
474,39,2024-08-18,오리고기,2등급,안심,21676,1372,낮음,가을,False,1142.86,10447,0.849
105,45,2024-02-19,돼지고기,등외급,등심,31874,589,높음,겨울,False,1313.5,14198,0.948
64,4,2024-03-09,닭고기,2등급,삼겹살,29965,3504,보통,여름,False,1388.44,18210,0.733
491,4,2024-08-11,오리고기,3등급,목살,13359,1304,높음,여름,False,1194.35,17304,0.767
246,7,2023-07-13,오리고기,등외급,뒷다리,20802,1568,높음,겨울,False,1190.08,9912,0.744
249,19,2025-01-17,소고기,등외급,갈비,27515,3741,높음,여름,False,1354.75,11695,0.732
102,6,2024-12-13,닭고기,3등급,갈비,16991,3259,높음,여름,False,1313.93,14184,0.828
556,36,2023-11-20,닭고기,1등급,뒷다리,33401,3897,낮음,겨울,False,1230.35,11844,0.911
592,7,2024-11-27,오리고기,1등급,갈비,21802,2825,낮음,겨울,False,1168.52,15463,0.842
357,45,2025-03-02,양고기,2등급,삼겹살,16960,4555,보통,가을,False,1171.08,10797,0.943
210,8,2025-02-09,돼지고기,2등급,목살,32627,3281,높음,봄,False,1206.5,9426,0.758
166,49,2024-04-25,돼지고기,1등급,목살,17437,4757,보통,여름,False,1308.49,21168,0.928
138,32,2024-09-24,오리고기,등외급,갈비,22465,1640,낮음,겨울,False,1230.4,34678,0.799
196,13,2025-02-23,양고기,등외급,안심,18726,4334,높음,봄,False,1243.77,31878,0.874
77,36,2023-12-22,소고기,2등급,뒷다리,23377,4793,낮음,여름,False,1141.99,14713,0.768
177,2,2025-03-28,오리고기,1등급,목살,17196,2997,보통,겨울,False,1304.51,12577,0.892
330,42,2024-07-18,양고기,3등급,뒷다리,19387,4155,높음,겨울,False,1261.28,24642,0.85
537,3,2025-02-25,양고기,3등급,삼겹살,34004,3344,보통,겨울,False,1124.73,29011,0.865
549,29,2023-09-30,소고기,등외급,뒷다리,8745,3956,높음,봄,False,1304.32,14597,0.882
71,13,2023-06-07,소고기,1등급,삼겹살,13815,3030,낮음,봄,False,1172.14,11816,0.765
562,32,2025-02-22,오리고기,3등급,앞다리,18186,287,보통,겨울,False,1135.83,8196,0.765
590,34,2024-10-18,닭고기,2등급,삼겹살,19295,1386,낮음,여름,False,1272.17,33812,0.75
82,19,2023-10-26,오리고기,특등급,삼겹살,13596,1885,낮음,가을,False,1116.11,11251,0.739
317,1,2025-04-24,오리고기,특등급,뒷다리,10478,2198,보통,겨울,False,1344.56,21772,0.881
305,28,2024-07-07,돼지고기,특등급,갈비,26257,1269,높음,가을,False,1308.03,10489,0.849
7,7,2025-02-27,오리고기,3등급,안심,33489,1288,높음,가을,False,1244.96,24291,0.804
424,34,2024-04-19,돼지고기,등외급,삼겹살,11422,1647,높음,가을,True,1304.77,22469,0.922
375,4,2023-08-06,돼지고기,2등급,안심,11092,3199,보통,겨울,False,1357.41,18547,0.855
430,31,2024-03-15,돼지고기,2등급,목살,25129,574,보통,봄,False,1357.3,30815,0.705
538,21,2024-05-12,닭고기,등외급,앞다리,33384,1536,낮음,여름,False,1260.97,12020,0.87
313,16,2024-10-12,닭고기,2등급,삼겹살,10393,4704,낮음,봄,False,1116.08,20510,0.725
239,45,2023-07-09,양고기,2등급,앞다리,22565,4887,높음,봄,False,1236.6,29289,0.744
560,11,2023-08-11,오리고기,1등급,등심,26531,4566,높음,봄,False,1322.51,10615,0.724
433,36,2024-09-01,소고기,특등급,갈비,27913,4671,보통,겨울,False,1387.41,12078,0.77
287,41,2024-04-06,소고기,특등급,갈비,30773,106,보통,가을,False,1353.66,20172,0.725
427,23,2025-05-15,소고기,3등급,안심,24983,3797,높음,봄,True,1335.17,29968,0.886
599,7,2024-08-02,닭고기,2등급,등심,10535,3764,낮음,여름,False,1145.03,33290,0.858
362,19,2023-11-18,소고기,3등급,앞다리,16742,3697,높음,겨울,True,1289.83,22821,0.805
74,46,2024-06-26,닭고기,3등급,앞다리,17103,376,보통,겨울,False,1368.96,11647,0.875
40,12,2025-03-17,오리고기,3등급,등심,23961,4440,낮음,여름,False,1265.81,25576,0.787
156,48,2024-08-14,오리고기,1등급,목살,32895,3361,보통,봄,False,1357.85,9636,0.921
219,47,2025-04-02,오리고기,3등급,뒷다리,30366,3662,낮음,가을,False,1103.16,15385,0.911
371,29,2025-05-12,닭고기,특등급,목살,22637,3020,보통,여름,False,1197.1,20439,0.826
211,28,2023-06-21,양고기,1등급,앞다리,15802,991,보통,겨울,False,1294.1,10594,0.755
236,24,2023-12-29,소고기,특등급,안심,19012,395,보통,봄,False,1382.2,8580,0.898
547,34,2025-03-14,닭고기,등외급,목살,21400,4381,높음,여름,False,1290.29,26997,0.843
61,16,2024-10-17,돼지고기,1등급,뒷다리,12270,566,보통,겨울,False,1109.87,16742,0.944
301,24,2025-03-26,소고기,등외급,앞다리,15409,2203,보통,겨울,False,1141.36,14667,0.883
260,10,2024-10-29,소고기,2등급,뒷다리,24604,481,낮음,봄,False,1221.51,26530,0.755
281,18,2025-04-09,소고기,특등급,앞다리,11395,2197,높음,가을,False,1258.31,26016,0.883
229,27,2024-08-02,닭고기,2등급,앞다리,21235,3089,높음,봄,False,1250.14,20933,0.935
12,34,2023-12-09,돼지고기,2등급,앞다리,21007,1901,높음,여름,False,1258.83,28691,0.826
413,7,2024-04-13,돼지고기,1등급,뒷다리,21372,938,높음,봄,False,1260.33,28152,0.786
84,12,2024-05-22,닭고기,등외급,삼겹살,10222,4275,높음,겨울,False,1351.6,25541,0.817
91,4,2025-04-02,돼지고기,등외급,목살,10505,3380,낮음,가을,False,1182.0,15003,0.73
209,6,2023-08-07,양고기,등외급,갈비,9982,3923,보통,가을,False,1297.28,29758,0.723
539,27,2024-08-23,오리고기,3등급,목살,30446,3668,낮음,여름,False,1284.81,25928,0.88
336,15,2023-11-02,오리고기,3등급,앞다리,25421,3829,보통,여름,False,1133.96,11601,0.911
80,33,2024-01-21,소고기,3등급,안심,30600,3161,높음,가을,False,1250.24,18634,0.895
435,35,2024-12-10,닭고기,2등급,안심,23271,4799,낮음,겨울,False,1306.58,18430,0.874
141,33,2024-12-08,소고기,2등급,안심,31005,3055,보통,봄,False,1123.08,31769,0.743
282,20,2024-03-19,돼지고기,2등급,앞다리,15804,711,낮음,겨울,False,1291.73,25042,0.942
269,41,2024-11-06,돼지고기,3등급,목살,23227,666,낮음,봄,False,1311.42,33855,0.722
415,32,2024-12-20,소고기,3등급,등심,11056,2611,낮음,겨울,False,1228.89,23924,0.796
200,3,2023-09-17,오리고기,1등급,안심,10750,1276,보통,가을,False,1307.51,16825,0.937
465,18,2025-02-25,소고기,3등급,앞다리,8113,2831,낮음,봄,False,1319.23,15755,0.93
576,41,2023-08-15,오리고기,2등급,앞다리,23908,493,보통,봄,False,1108.81,31748,0.913
585,19,2024-08-05,닭고기,2등급,뒷다리,30609,3485,높음,겨울,False,1249.88,25478,0.795
372,18,2023-06-12,소고기,등외급,삼겹살,31023,700,높음,봄,False,1311.22,34050,0.925
400,28,2023-09-16,돼지고기,등외급,안심,15438,1547,낮음,봄,False,1183.47,8306,0.856
341,29,2024-04-17,소고기,특등급,삼겹살,34737,704,낮음,가을,False,1346.78,17486,0.723
149,27,2025-02-27,양고기,특등급,안심,19857,1569,보통,가을,False,1384.65,14524,0.774
495,21,2024-11-03,오리고기,1등급,목살,8881,713,낮음,가을,False,1266.02,31292,0.892
440,40,2025-04-02,오리고기,3등급,뒷다리,25008,4173,낮음,봄,False,1182.21,21392,0.811
146,16,2024-07-15,닭고기,2등급,삼겹살,17860,2146,높음,여름,False,1158.66,30032,0.709
10,41,2024-02-26,양고기,등외급,등심,13973,3852,낮음,겨울,False,1265.49,27869,0.719
376,25,2025-05-10,돼지고기,특등급,안심,10567,994,낮음,봄,False,1395.65,22682,0.73
524,50,2024-05-19,양고기,1등급,앞다리,19038,3211,낮음,겨울,False,1386.34,26196,0.947
189,19,2025-02-04,오리고기,특등급,앞다리,29068,2535,낮음,가을,False,1290.0,21856,0.899
132,23,2025-01-18,양고기,1등급,안심,11378,1592,보통,가을,False,1150.87,24667,0.783
573,25,2024-04-04,닭고기,3등급,앞다리,10533,4910,보통,여름,False,1180.63,32470,0.783
299,13,2023-11-21,소고기,1등급,삼겹살,8034,393,보통,여름,False,1253.25,8778,0.743
587,45,2023-06-20,닭고기,2등급,안심,25532,2831,높음,가을,False,1210.31,14450,0.714
447,27,2025-02-05,소고기,특등급,뒷다리,9110,1180,보통,여름,False,1191.65,29477,0.906
85,26,2023-11-13,오리고기,1등급,앞다리,18790,1527,높음,봄,False,1202.18,18211,0.802
593,1,2024-10-10,소고기,특등급,등심,15909,1154,높음,겨울,False,1252.65,10856,0.927
178,46,2024-12-22,오리고기,1등급,등심,18942,1837,낮음,여름,False,1265.03,32053,0.95
154,48,2024-05-13,돼지고기,등외급,갈비,32679,1322,보통,겨울,False,1200.42,22393,0.734
453,13,2024-11-16,닭고기,특등급,앞다리,26388,3010,높음,가을,False,1243.04,18584,0.74
197,46,2023-12-02,양고기,1등급,삼겹살,20196,2803,낮음,겨울,False,1220.24,16083,0.928
76,25,2025-02-12,돼지고기,2등급,앞다리,34698,1071,낮음,여름,False,1326.68,9875,0.78
93,18,2024-09-17,오리고기,2등급,안심,24925,1209,보통,가을,False,1247.18,28925,0.872
297,11,2024-08-21,소고기,3등급,삼겹살,29214,2778,보통,봄,False,1154.91,34173,0.938
69,29,2023-09-17,돼지고기,1등급,뒷다리,31654,889,높음,여름,True,1123.08,29073,0.941
16,48,2023-07-18,닭고기,2등급,목살,16550,561,높음,봄,False,1343.95,22401,0.945
205,48,2024-05-25,양고기,3등급,앞다리,26992,160,낮음,봄,False,1261.07,17284,0.92
159,26,2025-05-14,소고기,특등급,갈비,31432,2570,보통,여름,False,1196.2,18271,0.901
89,23,2023-08-19,양고기,특등급,안심,17453,2195,높음,겨울,False,1332.07,15518,0.777
498,2,2024-04-13,오리고기,3등급,앞다리,29431,4706,낮음,가을,False,1333.69,14140,0.862
118,6,2023-10-18,양고기,3등급,뒷다리,13786,1260,낮음,겨울,False,1222.41,34878,0.906
383,29,2024-12-09,오리고기,3등급,갈비,14489,3695,높음,가을,True,1360.11,13152,0.806
406,9,2025-03-14,돼지고기,1등급,뒷다리,25904,2430,보통,여름,False,1332.24,27572,0.89
34,14,2023-12-20,닭고기,2등급,안심,32743,3618,높음,가을,False,1354.36,16299,0.925
1,14,2024-05-02,소고기,특등급,목살,32107,1644,높음,여름,False,1102.74,13594,0.914
594,38,2023-08-31,오리고기,특등급,뒷다리,23188,1944,낮음,겨울,False,1113.21,17128,0.814
532,20,2024-10-06,닭고기,특등급,삼겹살,14167,1289,낮음,여름,False,1251.98,14252,0.891
354,48,2023-11-08,오리고기,등외급,갈비,27567,4805,보통,봄,False,1231.72,29832,0.721
333,5,2023-10-10,양고기,등외급,등심,21275,3489,보통,가을,False,1322.76,30514,0.743
535,24,2024-11-17,닭고기,특등급,안심,14568,846,보통,여름,False,1224.63,17595,0.901
245,48,2024-03-23,돼지고기,2등급,앞다리,11126,2883,보통,봄,False,1195.67,34834,0.847
23,33,2023-10-17,닭고기,3등급,목살,24885,2546,낮음,가을,False,1157.58,24171,0.838
441,3,2023-12-05,닭고기,2등급,안심,12875,3781,높음,여름,True,1296.38,14153,0.906
117,50,2023-12-09,소고기,2등급,등심,24556,260,높음,봄,False,1266.42,14828,0.733
90,9,2024-02-07,소고기,1등급,앞다리,27111,542,보통,여름,False,1108.89,28458,0.766
366,31,2024-05-03,오리고기,2등급,안심,17501,1011,높음,여름,False,1162.08,18222,0.92
212,11,2024-12-28,돼지고기,등외급,뒷다리,16719,2561,높음,겨울,False,1113.29,13359,0.832
19,31,2024-07-02,오리고기,1등급,목살,17798,4321,낮음,가을,True,1372.93,21532,0.816
408,12,2024-08-08,소고기,특등급,등심,8661,3840,보통,가을,False,1319.28,12090,0.931
321,50,2025-04-23,닭고기,3등급,안심,19195,457,낮음,여름,False,1305.41,31381,0.759
145,48,2024-09-12,양고기,1등급,등심,17614,1039,보통,여름,False,1278.14,30357,0.921
290,42,2025-01-10,양고기,3등급,삼겹살,23655,3742,높음,봄,False,1311.8,12386,0.863
275,31,2025-05-21,양고기,특등급,앞다리,32190,3880,보통,겨울,False,1361.59,18938,0.762
542,46,2024-03-31,오리고기,3등급,등심,28859,158,낮음,여름,False,1253.39,28147,0.765
361,10,2024-03-31,오리고기,등외급,앞다리,30665,2206,보통,봄,False,1313.23,23173,0.905
251,38,2023-08-17,오리고기,1등급,삼겹살,11295,3939,낮음,가을,False,1303.14,19561,0.937
288,24,2025-04-24,소고기,3등급,앞다리,15970,4823,보통,가을,False,1285.21,27505,0.82
529,22,2024-11-10,돼지고기,2등급,뒷다리,15896,3263,보통,봄,False,1111.95,22068,0.923
401,29,2024-03-15,돼지고기,특등급,앞다리,21491,2661,높음,겨울,False,1380.9,12186,0.831
168,28,2024-01-19,돼지고기,특등급,앞다리,9431,2021,보통,가을,False,1272.76,23450,0.797
55,31,2023-08-07,돼지고기,등외급,앞다리,30335,2759,높음,겨울,False,1242.65,14442,0.723
494,43,2023-09-30,돼지고기,2등급,목살,10875,3640,보통,가을,False,1125.27,27203,0.895
47,21,2024-10-03,오리고기,2등급,안심,21107,894,낮음,겨울,True,1269.76,13266,0.882
94,18,2024-01-06,소고기,1등급,목살,17440,1880,보통,가을,False,1206.74,32584,0.907
265,1,2024-12-06,양고기,3등급,등심,29051,428,보통,겨울,False,1284.23,22139,0.759
109,21,2024-12-27,돼지고기,등외급,목살,26235,188,보통,봄,False,1131.97,31103,0.887
273,16,2024-04-14,닭고기,1등급,안심,27540,1849,높음,봄,False,1118.77,14156,0.812
600,21,2024-04-01,닭고기,1등급,갈비,19509,2324,높음,봄,False,1379.35,21271,0.744
480,50,2024-01-29,소고기,등외급,목살,24658,2948,높음,여름,False,1288.42,23196,0.924
437,16,2024-08-13,돼지고기,3등급,뒷다리,30406,3084,낮음,겨울,False,1295.0,24941,0.917
384,2,2023-07-20,닭고기,등외급,등심,28480,1738,보통,가을,False,1138.07,19903,0.947
381,21,2024-06-02,닭고기,1등급,삼겹살,13898,643,보통,봄,False,1375.63,17210,0.902
463,28,2024-07-30,닭고기,등외급,안심,30672,4150,높음,겨울,False,1121.25,30229,0.762
395,24,2024-05-03,오리고기,특등급,삼겹살,26588,1965,보통,가을,False,1235.6,15785,0.782
266,40,2024-07-09,소고기,등외급,등심,10480,3234,낮음,여름,False,1159.2,28742,0.946
481,32,2024-01-04,오리고기,등외급,갈비,28877,765,높음,봄,False,1145.41,26649,0.887
518,2,2024-12-11,돼지고기,2등급,앞다리,29786,2851,보통,여름,False,1139.59,8450,0.794
70,33,2023-08-24,오리고기,1등급,목살,24819,2610,낮음,여름,False,1148.74,8833,0.759
232,30,2024-06-13,돼지고기,등외급,등심,24719,451,높음,겨울,False,1131.36,22076,0.775
404,10,2025-03-29,양고기,1등급,안심,32110,1062,높음,가을,False,1198.19,28292,0.737
279,22,2024-06-24,양고기,3등급,앞다리,18475,2367,보통,가을,False,1178.71,29694,0.7
473,23,2024-06-30,닭고기,1등급,목살,14581,2695,낮음,겨울,False,1397.88,23500,0.793
351,36,2025-05-27,닭고기,등외급,삼겹살,10103,4386,높음,겨울,False,1234.92,34954,0.715
510,16,2023-11-09,소고기,3등급,갈비,9689,386,높음,봄,False,1248.47,10860,0.817
150,37,2024-03-18,돼지고기,1등급,갈비,25547,4731,높음,가을,False,1199.67,31658,0.803
125,9,2024-06-16,소고기,3등급,앞다리,24175,1590,낮음,여름,False,1187.55,10929,0.705
429,12,2025-01-04,닭고기,3등급,갈비,8241,2520,낮음,여름,False,1137.27,19896,0.924
466,39,2025-03-30,양고기,등외급,등심,33713,3561,낮음,가을,False,1130.73,15815,0.876
186,10,2023-07-12,소고기,등외급,뒷다리,20502,2484,높음,봄,False,1338.7,31339,0.949
228,13,2023-10-05,오리고기,특등급,목살,9571,2514,보통,봄,False,1276.58,26382,0.793
292,12,2025-01-13,돼지고기,등외급,목살,25057,404,보통,여름,False,1284.35,13053,0.741
248,42,2023-12-27,소고기,3등급,안심,22034,2656,낮음,봄,False,1134.53,14468,0.872
291,3,2025-01-26,돼지고기,3등급,안심,29100,2486,보통,봄,False,1189.23,34972,0.872
250,29,2023-12-01,돼지고기,2등급,등심,25221,1039,낮음,가을,False,1294.39,30722,0.882
444,6,2024-03-27,소고기,3등급,앞다리,33761,4831,낮음,가을,False,1371.14,32068,0.861
552,33,2025-02-05,돼지고기,1등급,삼겹살,29683,1131,높음,여름,False,1318.99,10256,0.896
553,1,2023-07-14,돼지고기,특등급,등심,21595,3675,높음,가을,False,1353.94,14143,0.927
551,44,2023-07-04,닭고기,3등급,등심,34600,1650,보통,봄,False,1309.6,29251,0.834
115,19,2025-04-19,오리고기,2등급,앞다리,29547,4387,보통,가을,False,1156.22,33180,0.908
204,17,2024-10-15,닭고기,1등급,등심,19838,4266,보통,여름,False,1368.65,10472,0.947
142,28,2025-05-15,닭고기,등외급,목살,30082,4923,높음,겨울,False,1175.51,25675,0.754
339,19,2024-08-04,닭고기,3등급,삼겹살,11235,1994,보통,봄,True,1346.98,12716,0.822
8,37,2024-06-11,돼지고기,3등급,갈비,27674,2714,높음,봄,False,1246.36,10675,0.88
522,44,2025-04-22,닭고기,3등급,앞다리,9565,4942,보통,봄,False,1304.88,23823,0.727
20,32,2024-11-15,양고기,2등급,삼겹살,30698,2783,낮음,봄,True,1132.1,29544,0.771
173,29,2024-02-22,양고기,특등급,앞다리,28075,1131,보통,가을,False,1134.17,34858,0.895
452,34,2024-04-08,소고기,3등급,갈비,19418,1585,보통,겨울,False,1100.33,12290,0.829
57,44,2025-05-12,양고기,특등급,안심,23609,990,낮음,겨울,False,1122.3,9008,0.924
302,39,2023-12-03,오리고기,2등급,목살,17708,3131,보통,봄,False,1215.11,12808,0.837
337,50,2023-06-07,소고기,3등급,갈비,23125,620,보통,봄,False,1134.26,16272,0.777
451,49,2025-05-04,소고기,1등급,등심,26032,2896,보통,겨울,True,1311.11,16361,0.905
323,33,2025-04-21,오리고기,2등급,안심,25211,4131,낮음,여름,False,1351.97,29480,0.843
311,43,2023-08-03,양고기,2등급,삼겹살,33427,4213,낮음,가을,False,1194.37,18983,0.922
50,16,2024-08-12,돼지고기,등외급,뒷다리,28910,2790,보통,여름,False,1258.45,17826,0.76
345,41,2024-07-16,돼지고기,특등급,갈비,12218,2655,보통,겨울,False,1396.93,34483,0.792
26,5,2024-05-09,오리고기,1등급,등심,31861,2663,높음,여름,False,1180.2,31983,0.841
443,50,2024-12-24,돼지고기,2등급,뒷다리,17788,3367,낮음,봄,False,1211.55,25021,0.804
221,19,2024-12-25,소고기,2등급,갈비,32552,1276,높음,여름,False,1253.2,12789,0.705
484,9,2024-01-08,소고기,등외급,목살,32716,4540,높음,봄,False,1357.99,18351,0.797
541,5,2024-04-18,양고기,특등급,갈비,9917,2159,높음,봄,False,1192.97,33649,0.949
43,48,2025-03-28,오리고기,1등급,갈비,19247,2826,보통,겨울,False,1151.42,12054,0.938
417,2,2024-01-08,돼지고기,3등급,삼겹살,33049,2613,높음,가을,False,1180.56,15202,0.852
262,1,2025-01-25,돼지고기,1등급,뒷다리,10799,1609,보통,여름,False,1292.14,33675,0.934
409,49,2024-01-23,오리고기,등외급,앞다리,19553,752,낮음,봄,False,1237.53,19608,0.841
278,41,2025-04-03,소고기,1등급,등심,29828,1730,높음,가을,False,1237.27,20612,0.727
